,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_100,EMA_20,EMA_50,RSI,Buy_Signal,Sell_Signal
125,2025-05-30T04:00:00.000Z,199.3699951171875,201.9600067138672,196.77999877929688,200.85000610351562,70819900,0,0,203.40024795532227,205.2064944458008,218.89978897094727,203.28704431988194,207.74422397013578,45.832347128940526,false,true
126,2025-06-02T04:00:00.000Z,200.27999877929688,202.1300048828125,200.1199951171875,201.6999969482422,35423300,0,0,203.23119430541993,204.96410217285157,218.47268478393553,203.13589695115436,207.50719545947328,46.99953468183419,false,true
127,2025-06-03T04:00:00.000Z,201.35000610351562,203.77000427246094,200.9600067138672,203.27000427246094,46381600,0,0,203.46321792602538,204.6698193359375,218.08911346435548,203.1486690769931,207.3410310991983,49.17787420154111,false,true
128,2025-06-04T04:00:00.000Z,202.91000366210938,206.24000549316406,202.10000610351562,202.82000732421875,43604000,0,0,203.69171752929688,204.31740112304686,217.6961540222168,203.11736795768124,207.1637360491991,48.56179969929115,false,true
129,2025-06-05T04:00:00.000Z,203.5,204.75,200.14999389648438,200.6300048828125,55126100,0,0,203.92356872558594,203.86086181640624,217.33965362548827,202.88047623626517,206.9075112975761,45.56980792611067,false,true
130,2025-06-06T04:00:00.000Z,203,205.6999969482422,202.0500030517578,203.9199981689453,46607700,0,0,204.25800018310548,203.5144644165039,217.04049438476562,202.97947832509186,206.79035391998275,50.50353272260565,false,true
131,2025-06-09T04:00:00.000Z,204.38999938964844,206,200.02000427246094,201.4499969482422,72862600,0,0,204.41699981689453,203.0723275756836,216.72780822753907,202.83381343205855,206.5809281563851,47.05504942040885,false,true
132,2025-06-10T04:00:00.000Z,200.60000610351562,204.35000610351562,200.57000732421875,202.6699981689453,54672600,0,0,204.01100006103516,202.77343505859375,216.38153259277342,202.81821197842874,206.4275583529561,48.910650114753466,false,true
133,2025-06-11T04:00:00.000Z,203.5,204.5,198.41000366210938,198.77999877929688,60989900,0,0,203.30350036621093,202.31225311279297,216.09222564697265,202.43362024517808,206.12765405594988,43.65671198701987,false,true
134,2025-06-12T04:00:00.000Z,199.0800018310547,199.67999267578125,197.36000061035156,199.1999969482422,43904600,0,0,202.64700012207032,201.8382989501953,215.78996002197266,202.12565612166037,205.85598122819664,44.35176109552439,false,true
135,2025-06-13T04:00:00.000Z,199.72999572753906,200.3699951171875,195.6999969482422,196.4499969482422,51447300,0,0,201.89700012207032,201.2953631591797,215.5334178161621,201.58511715276342,205.48711909957098,40.80255933401678,false,true
136,2025-06-16T04:00:00.000Z,197.3000030517578,198.69000244140625,196.55999755859375,198.4199981689453,43020700,0,0,201.25500030517577,201.2052850341797,215.28470413208007,201.28367724954262,205.20997710229156,44.24466899625855,false,true
137,2025-06-17T04:00:00.000Z,197.1999969482422,198.38999938964844,195.2100067138672,195.63999938964844,38856200,0,0,200.59800033569337,201.35541900634766,215.0098863220215,200.7461841200289,204.8346838586585,40.652385522448334,false,true
138,2025-06-18T04:00:00.000Z,195.94000244140625,197.57000732421875,195.07000732421875,196.5800018310547,45394700,0,0,200.08400039672853,201.6625717163086,214.75324752807617,200.34940485441228,204.51097083796816,42.35661542985042,false,true
139,2025-06-20T04:00:00.000Z,198.24000549316406,201.6999969482422,196.86000061035156,201,96813500,0,0,200.02950057983398,202.23868774414063,214.4701789855957,200.4113662968492,204.37328570706745,49.67457723978599,false,true
140,2025-06-23T04:00:00.000Z,201.6300048828125,202.3000030517578,198.9600067138672,201.5,55814300,0,0,200.0365005493164,202.29689605712892,214.10831268310548,200.51504569714928,204.26060783620207,50.44104762876879,false,true
141,2025-06-24T04:00:00.000Z,202.58999633789062,203.44000244140625,200.1999969482422,200.3000030517578,54064000,0,0,200.28800048828126,202.49948364257813,213.72347290039062,200.49456544520726,204.105290001518,48.530670704509355,false,true
142,2025-06-25T04:00:00.000Z,201.4499969482422,203.6699981689453,200.6199951171875,201.55999755859375,39525700,0,0,200.3555000305176,202.57287384033202,213.36889053344726,200.59603517029169,204.0054746115994,50.64437772997673,false,true
143,2025-06-26T04:00:00.000Z,201.42999267578125,202.63999938964844,199.4600067138672,201,50799100,0,0,200.3845001220703,202.5477783203125,213.02456970214843,200.6345080112163,203.8876128621249,49.66809424280384,false,true
144,2025-06-27T04:00:00.000Z,201.88999938964844,203.22000122070312,200,201.0800018310547,73188600,0,0,200.44100036621094,202.53187286376954,212.7607568359375,200.67693599405806,203.77751046874963,49.816927651283336,false,true
145,2025-06-30T04:00:00.000Z,202.00999450683594,207.38999938964844,199.25999450683594,205.1699981689453,91912800,0,0,200.65699996948243,202.7549612426758,212.49005905151367,201.10484667738066,203.8321178295416,56.84304672915435,false,true
146,2025-07-01T04:00:00.000Z,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,78788900,0,0,200.96300048828124,202.9769207763672,212.24915328979492,201.74438578660335,203.98850565286227,60.68398147519798,false,true
147,2025-07-02T04:00:00.000Z,208.91000366210938,213.33999633789062,208.13999938964844,212.44000244140625,67941800,0,0,201.4215003967285,203.36758026123047,212.04696563720702,202.76301594420363,204.31993689947183,66.31294042737143,false,true
148,2025-07-03T04:00:00.000Z,212.14999389648438,214.64999389648438,211.80999755859375,213.5500030517578,34955800,0,0,201.95800018310547,203.64901184082032,211.91164352416993,203.79034804968498,204.68190027799284,67.51628666461683,false,true
149,2025-07-07T04:00:00.000Z,212.67999267578125,216.22999572753906,208.8000030517578,209.9499969482422,50229000,0,0,202.42399978637695,203.7613705444336,211.73762496948243,204.376981278119,204.88849230427712,60.02702472548301,false,true
150,2025-07-08T04:00:00.000Z,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,42780600,0,0,202.72849960327147,203.79962829589843,211.51457138061522,204.913458728473,205.08933552790688,60.106448075669284,false,true
